line,bus0,bus1,v_nom_kv,length_km,r_ohm,x_ohm,s_max_mva,status
L_683462098_1980119221,683462098,1980119221,0.4,0.020253952857752906,0.012152371714651743,0.008101581143101163,0.5,active
L_683462595_683462603,683462595,683462603,0.4,0.008642117299014181,0.005185270379408509,0.0034568469196056724,0.5,active
L_683462603_683462608,683462603,683462608,0.4,0.005982198915253929,0.0035893193491523573,0.002392879566101572,0.5,active
L_683462608_6744541411,683462608,6744541411,0.4,0.007976461699928121,0.004785877019956873,0.003190584679971249,0.5,active
L_683888826_4585262659,683888826,4585262659,0.4,0.03928531111361511,0.023571186668169063,0.015714124445446044,0.5,active
L_685926608_4879012263,685926608,4879012263,0.4,0.004156947981231982,0.002494168788739189,0.001662779192492793,0.5,active
L_685926608_1436380771,685926608,1436380771,0.4,0.0084773477942554,0.00508640867655324,0.0033909391177021605,0.5,active
L_730707967_730708001,730707967,730708001,0.4,0.009513977240801545,0.005708386344480927,0.003805590896320618,0.5,active
L_730707971_730708001,730707971,730708001,0.4,0.00873713302224677,0.0052422798133480615,0.0034948532088987082,0.5,active
L_730707971_730708069,730707971,730708069,0.4,0.02965204498239198,0.017791226989435187,0.011860817992956792,0.5,active
L_730707977_730708068,730707977,730708068,0.4,0.019680693218708068,0.011808415931224841,0.007872277287483227,0.5,active
L_730707977_730708059,730707977,730708059,0.4,0.06767225003427178,0.04060335002056307,0.027068900013708715,0.5,active
L_730707978_730708069,730707978,730708069,0.4,0.008350364906024763,0.005010218943614858,0.0033401459624099053,0.5,active
L_730707978_730708048,730707978,730708048,0.4,0.031155756574563077,0.018693453944737846,0.012462302629825232,0.5,active
L_730707985_730708006,730707985,730708006,0.4,0.008862916842094453,0.005317750105256672,0.0035451667368377815,0.5,active
L_730707985_1434988349,730707985,1434988349,0.4,0.02377206884885233,0.014263241309311397,0.009508827539540932,0.5,active
L_730708002_730708079,730708002,730708079,0.4,0.0127946358600345,0.0076767815160207,0.005117854344013801,0.5,active
L_730708002_1434988342,730708002,1434988342,0.4,0.030166215330602618,0.01809972919836157,0.012066486132241048,0.5,active
L_730708002_730708046,730708002,730708046,0.4,0.07618830943875612,0.04571298566325367,0.030475323775502453,0.5,active
L_730708006_767526705,730708006,767526705,0.4,0.12991935709278413,0.07795161425567047,0.051967742837113653,0.5,active
L_730708009_730708043,730708009,730708043,0.4,0.0295727695158272,0.01774366170949632,0.01182910780633088,0.5,active
L_730708009_730708079,730708009,730708079,0.4,0.030338748743206943,0.018203249245924164,0.012135499497282778,0.5,active
L_730708013_730708046,730708013,730708046,0.4,0.01320024136701645,0.00792014482020987,0.005280096546806581,0.5,active
L_730708024_9921085559,730708024,9921085559,0.4,0.010519395777565308,0.006311637466539185,0.004207758311026123,0.5,active
L_730708029_9855647837,730708029,9855647837,0.4,0.009915426659553023,0.0059492559957318135,0.00396617066382121,0.5,active
L_730708043_730708072,730708043,730708072,0.4,0.013070873187809081,0.007842523912685449,0.005228349275123632,0.5,active
L_730708046_1434988340,730708046,1434988340,0.4,0.03214983093957026,0.019289898563742153,0.012859932375828104,0.5,active
L_730708054_1434988399,730708054,1434988399,0.4,0.01415031162957711,0.008490186977746266,0.005660124651830844,0.5,active
L_730708059_730708080,730708059,730708080,0.4,0.02110122189078122,0.012660733134468732,0.008440488756312488,0.5,active
L_730708068_1434988399,730708068,1434988399,0.4,0.078741721643908,0.0472450329863448,0.0314966886575632,0.5,active
L_730708068_9855647837,730708068,9855647837,0.4,0.11517108133176848,0.06910264879906108,0.0460684325327074,0.5,active
L_730708069_730708080,730708069,730708080,0.4,0.09917496950829296,0.05950498170497578,0.03966998780331719,0.5,active
L_767526705_767526720,767526705,767526720,0.4,0.008955792357668418,0.0053734754146010505,0.0035823169430673676,0.5,active
L_767526705_767526714,767526705,767526714,0.4,0.03029381057474078,0.01817628634484447,0.012117524229896313,0.5,active
L_767526715_767526717,767526715,767526717,0.4,0.010172610984389447,0.006103566590633668,0.004069044393755779,0.5,active
L_767526715_9921085636,767526715,9921085636,0.4,0.08018003813783327,0.04810802288269996,0.032072015255133306,0.5,active
L_767526720_767526726,767526720,767526726,0.4,0.03137540148223817,0.0188252408893429,0.012550160592895269,0.5,active
L_767526724_9921085636,767526724,9921085636,0.4,0.007572102739309569,0.004543261643585741,0.0030288410957238277,0.5,active
L_767526726_9921085636,767526726,9921085636,0.4,0.03290892561555279,0.019745355369331672,0.013163570246221116,0.5,active
L_769081183_769081233,769081183,769081233,0.4,0.03953927981233732,0.023723567887402392,0.015815711924934927,0.5,active
L_769081183_1434988434,769081183,1434988434,0.4,0.09459585852868761,0.05675751511721257,0.037838343411475045,0.5,active
L_769081189_769081233,769081189,769081233,0.4,0.009878607365388785,0.005927164419233271,0.003951442946155514,0.5,active
L_769081191_769081264,769081191,769081264,0.4,0.01178773195360943,0.007072639172165658,0.004715092781443772,0.5,active
L_769081191_769081235,769081191,769081235,0.4,0.02714639925484165,0.016287839552904988,0.01085855970193666,0.5,active
L_769081194_769081219,769081194,769081219,0.4,0.012234758447824526,0.007340855068694715,0.004893903379129811,0.5,active
L_769081194_769081212,769081194,769081212,0.4,0.01677677582600643,0.010066065495603857,0.006710710330402572,0.5,active
L_769081196_769081264,769081196,769081264,0.4,0.03365755743291709,0.020194534459750252,0.013463022973166837,0.5,active
L_769081208_4583119336,769081208,4583119336,20.0,0.002158866920568347,0.0005397167301420867,0.0007556034221989214,25.0,active
L_769081208_769081245,769081208,769081245,20.0,0.02330423330450619,0.005826058326126548,0.008156481656577166,25.0,active
L_769081214_769081235,769081214,769081235,0.4,0.01179556546675384,0.007077339280052304,0.004718226186701536,0.5,active
L_769081214_769081218,769081214,769081218,0.4,0.12139592348463069,0.07283755409077841,0.048558369393852274,0.5,active
L_769081216_769081245,769081216,769081245,20.0,0.015886596649014196,0.003971649162253549,0.005560308827154969,25.0,active
L_769081216_769081241,769081216,769081241,20.0,0.02383185559703625,0.005957963899259062,0.008341149458962686,25.0,active
L_769081219_10701641905,769081219,10701641905,0.4,0.024786984734011495,0.014872190840406897,0.009914793893604598,0.5,active
L_769081223_769081241,769081223,769081241,20.0,0.019661346935240936,0.004915336733810234,0.006881471427334327,25.0,active
L_769081253_769081270,769081253,769081270,0.4,0.00894184216684956,0.005365105300109736,0.0035767368667398245,0.5,active
L_769081264_1657779941,769081264,1657779941,0.4,0.01765640180036962,0.010593841080221772,0.007062560720147848,0.5,active
L_769081270_10701641906,769081270,10701641906,0.4,0.023623834192447065,0.014174300515468238,0.009449533676978827,0.5,active
L_769081270_1657779901,769081270,1657779901,0.4,0.037939513855612755,0.022763708313367652,0.015175805542245104,0.5,active
L_897948583_897948947,897948583,897948947,0.4,0.019125851739949695,0.011475511043969816,0.007650340695979878,0.5,active
L_897948583_897948891,897948583,897948891,0.4,0.038028033310277244,0.022816819986166345,0.015211213324110899,0.5,active
L_897948596_897948916,897948596,897948916,0.4,0.031197705351233156,0.018718623210739894,0.012479082140493264,0.5,active
L_897948636_897948947,897948636,897948947,0.4,0.022329717837329024,0.013397830702397414,0.00893188713493161,0.5,active
L_897948670_2282057808,897948670,2282057808,0.4,0.005895325924865677,0.003537195554919406,0.002358130369946271,0.5,active
L_897948670_897948981,897948670,897948981,0.4,0.029096680309505234,0.01745800818570314,0.011638672123802095,0.5,active
L_897948696_897949001,897948696,897949001,20.0,0.025275476447045933,0.006318869111761483,0.008846416756466077,25.0,active
L_897948891_3084575492,897948891,3084575492,20.0,0.020680558469825694,0.0051701396174564235,0.007238195464438993,25.0,active
L_897948947_2837610844,897948947,2837610844,0.4,0.0926309623921408,0.05557857743528448,0.037052384956856324,0.5,active
L_897949001_3084575492,897949001,3084575492,20.0,0.01490866303735724,0.00372716575933931,0.005218032063075034,25.0,active
L_897949001_2282057818,897949001,2282057818,20.0,0.026889641376643608,0.006722410344160902,0.009411374481825262,25.0,active
L_910618394_1185706540,910618394,1185706540,20.0,0.021715696261449494,0.005428924065362373,0.007600493691507323,25.0,active
L_910618396_910618652,910618396,910618652,0.4,0.04612481412937216,0.027674888477623293,0.018449925651748866,0.5,active
L_910618396_910618557,910618396,910618557,0.4,0.16438214208588112,0.09862928525152867,0.06575285683435245,0.5,active
L_910618402_910618631,910618402,910618631,0.4,0.08945100187015649,0.053670601122093896,0.035780400748062595,0.5,active
L_910618402_910618657,910618402,910618657,0.4,0.091830940956325,0.055098564573795,0.036732376382530005,0.5,active
L_910618455_910618557,910618455,910618557,0.4,0.07544243376001401,0.04526546025600841,0.030176973504005607,0.5,active
L_910618462_910618601,910618462,910618601,0.4,0.09801070670620617,0.0588064240237237,0.039204282682482466,0.5,active
L_910618477_910618631,910618477,910618631,0.4,0.09216196405326745,0.05529717843196046,0.03686478562130698,0.5,active
L_910618481_1980119168,910618481,1980119168,0.4,0.023784215212984513,0.014270529127790707,0.009513686085193806,0.5,active
L_910618481_910618590,910618481,910618590,0.4,0.02679058501907739,0.016074351011446435,0.010716234007630956,0.5,active
L_910618494_3673494096,910618494,3673494096,0.4,0.004895532922747725,0.0029373197536486347,0.00195821316909909,0.5,active
L_910618494_1390116208,910618494,1390116208,0.4,0.040323196670951064,0.024193918002570636,0.016129278668380428,0.5,active
L_910618518_910618617,910618518,910618617,0.4,0.018630715981854777,0.011178429589112866,0.007452286392741911,0.5,active
L_910618518_910618601,910618518,910618601,0.4,0.020621672603826306,0.012373003562295783,0.008248669041530522,0.5,active
L_910618518_910618631,910618518,910618631,0.4,0.09899764237370569,0.05939858542422341,0.03959905694948228,0.5,active
L_910618534_910618617,910618534,910618617,0.4,0.0828160400798467,0.04968962404790802,0.03312641603193869,0.5,active
L_910618534_910618576,910618534,910618576,0.4,0.11204771045907123,0.06722862627544274,0.044819084183628496,0.5,active
L_910618551_2008184209,910618551,2008184209,20.0,0.02391254305216869,0.005978135763042173,0.008369390068259042,25.0,active
L_910618551_910618618,910618551,910618618,0.4,0.026803829628732196,0.016082297777239317,0.010721531851492879,0.5,active
L_910618557_910618644,910618557,910618644,0.4,0.0401837921908134,0.02411027531448804,0.016073516876325362,0.5,active
L_910618570_910618657,910618570,910618657,0.4,0.03388468128227449,0.020330808769364692,0.013553872512909796,0.5,active
L_910618588_910618652,910618588,910618652,0.4,0.06629236956677025,0.03977542174006215,0.0265169478267081,0.5,active
L_910618588_910618631,910618588,910618631,0.4,0.1259252538842117,0.07555515233052701,0.05037010155368468,0.5,active
L_910618618_2028933803,910618618,2028933803,20.0,0.022539931107228815,0.005634982776807204,0.007888975887530085,25.0,active
L_1185706540_2008184209,1185706540,2008184209,20.0,0.02158273362956527,0.005395683407391318,0.007553956770347844,25.0,active
L_1185706540_2008184231,1185706540,2008184231,20.0,0.03752653205667377,0.009381633014168443,0.01313428621983582,25.0,active
L_1338075467_2028933803,1338075467,2028933803,20.0,0.0304315500000514,0.00760788750001285,0.01065104250001799,25.0,active
L_1357168481_5381121423,1357168481,5381121423,0.4,0.009276849429417752,0.005566109657650651,0.003710739771767101,0.5,active
L_1357168485_1436595504,1357168485,1436595504,0.4,0.07769081928686028,0.04661449157211617,0.031076327714744112,0.5,active
L_1357168485_1357168711,1357168485,1357168711,0.4,0.12071399230610186,0.07242839538366111,0.04828559692244075,0.5,active
L_1357168500_5381121423,1357168500,5381121423,0.4,0.0075776571944892466,0.004546594316693547,0.0030310628777956987,0.5,active
L_1357168553_1357168626,1357168553,1357168626,0.4,0.14374048897115108,0.08624429338269064,0.05749619558846043,0.5,active
L_1357168598_5381121423,1357168598,5381121423,0.4,0.008594663854470145,0.005156798312682087,0.003437865541788058,0.5,active
L_1357168626_1357168730,1357168626,1357168730,0.4,0.18870206959554137,0.11322124175732481,0.07548082783821655,0.5,active
L_1405763451_1657963243,1405763451,1657963243,20.0,0.2640974743799107,0.06602436859497768,0.09243411603296875,25.0,active
L_1434569448_1434569453,1434569448,1434569453,0.4,0.04896716507152705,0.029380299042916228,0.01958686602861082,0.5,active
L_1434569453_1434569470,1434569453,1434569470,20.0,0.14526700895077227,0.03631675223769307,0.05084345313277029,25.0,active
L_1434569470_1434569472,1434569470,1434569472,20.0,0.03577244827708124,0.00894311206927031,0.012520356896978432,25.0,active
L_1434694825_6447288450,1434694825,6447288450,20.0,0.042361567053575896,0.010590391763393974,0.014826548468751562,25.0,active
L_1434694825_1434694842,1434694825,1434694842,0.4,0.07605772658516853,0.045634635951101114,0.030423090634067413,0.5,active
L_1434694827_1434694876,1434694827,1434694876,0.4,0.1027106387047529,0.06162638322285174,0.041084255481901165,0.5,active
L_1434694828_1434694870,1434694828,1434694870,0.4,0.08763996833590249,0.05258398100154149,0.035055987334360994,0.5,active
L_1434694830_1434694838,1434694830,1434694838,0.4,0.0520642354124135,0.0312385412474481,0.0208256941649654,0.5,active
L_1434694838_2667952096,1434694838,2667952096,0.4,0.012292707782259146,0.007375624669355488,0.004917083112903659,0.5,active
L_1434694838_1434694853,1434694838,1434694853,0.4,0.03420150334256289,0.020520902005537734,0.013680601337025157,0.5,active
L_1434694842_1434694859,1434694842,1434694859,0.4,0.02778343410070451,0.016670060460422704,0.011113373640281804,0.5,active
L_1434694842_2667952157,1434694842,2667952157,0.4,0.05468549585990143,0.032811297515940856,0.021874198343960573,0.5,active
L_1434694846_1434694853,1434694846,1434694853,0.4,0.013181018333127596,0.007908610999876556,0.0052724073332510385,0.5,active
L_1434694846_1434694877,1434694846,1434694877,0.4,0.04819046133052006,0.028914276798312034,0.019276184532208026,0.5,active
L_1434694853_2667952173,1434694853,2667952173,0.4,0.015279969522770083,0.00916798171366205,0.006111987809108033,0.5,active
L_1434694859_1434694873,1434694859,1434694873,0.4,0.027451609618968163,0.016470965771380897,0.010980643847587266,0.5,active
L_1434694859_2667952142,1434694859,2667952142,0.4,0.05544756485589045,0.03326853891353427,0.02217902594235618,0.5,active
L_1434694861_1434694889,1434694861,1434694889,0.4,0.03385123887838902,0.02031074332703341,0.013540495551355608,0.5,active
L_1434694861_6660557461,1434694861,6660557461,0.4,0.06572115724781002,0.039432694348686015,0.02628846289912401,0.5,active
L_1434694861_2667952163,1434694861,2667952163,0.4,0.0840964203837119,0.05045785223022714,0.03363856815348476,0.5,active
L_1434694863_1434694870,1434694863,1434694870,0.4,0.010491850404996271,0.006295110242997763,0.004196740161998508,0.5,active
L_1434694863_5580644962,1434694863,5580644962,0.4,0.03954683192533898,0.023728099155203384,0.015818732770135593,0.5,active
L_1434694870_1434694876,1434694870,1434694876,0.4,0.02915367658180193,0.017492205949081158,0.011661470632720772,0.5,active
L_1434694871_5580644964,1434694871,5580644964,0.4,0.07281473111553285,0.04368883866931971,0.029125892446213143,0.5,active
L_1434694871_6447288441,1434694871,6447288441,20.0,0.13542691784748112,0.03385672946187028,0.04739942124661839,25.0,active
L_1434694873_1434694884,1434694873,1434694884,0.4,0.02521338631078305,0.015128031786469829,0.01008535452431322,0.5,active
L_1434694873_2667952216,1434694873,2667952216,0.4,0.05475530291060602,0.03285318174636361,0.021902121164242408,0.5,active
L_1434694876_1434694884,1434694876,1434694884,0.4,0.026281012217537956,0.015768607330522773,0.010512404887015183,0.5,active
L_1434694877_2667952101,1434694877,2667952101,0.4,0.027798799076934,0.0166792794461604,0.011119519630773601,0.5,active
L_1434694877_2667952102,1434694877,2667952102,0.4,0.04443235090215851,0.026659410541295104,0.017772940360863406,0.5,active
L_1434694884_2667952199,1434694884,2667952199,0.4,0.06976672319683888,0.04186003391810333,0.027906689278735554,0.5,active
L_1434694889_1434694905,1434694889,1434694905,0.4,0.03287666544106376,0.019725999264638257,0.013150666176425505,0.5,active
L_1434694894_2667952102,1434694894,2667952102,0.4,0.03844932136693317,0.0230695928201599,0.01537972854677327,0.5,active
L_1434694904_1434694911,1434694904,1434694911,0.4,0.033233181363994765,0.01993990881839686,0.013293272545597907,0.5,active
L_1434694905_1434694922,1434694905,1434694922,0.4,0.03232069008190303,0.01939241404914182,0.012928276032761213,0.5,active
L_1434694905_2667952147,1434694905,2667952147,0.4,0.09724009091930848,0.05834405455158508,0.038896036367723395,0.5,active
L_1434694906_2667952102,1434694906,2667952102,0.4,0.00598257955665742,0.003589547733994452,0.002393031822662968,0.5,active
L_1434694906_2667952209,1434694906,2667952209,0.4,0.027319104941024797,0.016391462964614877,0.01092764197640992,0.5,active
L_1434694906_1434694954,1434694906,1434694954,0.4,0.07152659721960973,0.042915958331765834,0.028610638887843893,0.5,active
L_1434694911_2667952120,1434694911,2667952120,0.4,0.03171234531869566,0.019027407191217396,0.012684938127478266,0.5,active
L_1434694911_1434694926,1434694911,1434694926,0.4,0.041013529946435416,0.02460811796786125,0.016405411978574168,0.5,active
L_1434694922_1434694926,1434694922,1434694926,0.4,0.10609702691439876,0.06365821614863926,0.042438810765759505,0.5,active
L_1434694936_2667952172,1434694936,2667952172,0.4,0.011488492001659965,0.006893095200995979,0.004595396800663986,0.5,active
L_1434694944_2667966174,1434694944,2667966174,0.4,0.0334299280225759,0.02005795681354554,0.013371971209030359,0.5,active
L_1434694944_2667952172,1434694944,2667952172,0.4,0.03595965251753193,0.021575791510519155,0.014383861007012772,0.5,active
L_1434694944_1434694965,1434694944,1434694965,0.4,0.04944623142583362,0.02966773885550017,0.01977849257033345,0.5,active
L_1434694954_2667966174,1434694954,2667966174,0.4,0.0045009533647246865,0.002700572018834812,0.0018003813458898747,0.5,active
L_1434694954_2667966180,1434694954,2667966180,0.4,0.028838947888306602,0.01730336873298396,0.01153557915532264,0.5,active
L_1434694960_1434694965,1434694960,1434694965,0.4,0.12351094256327004,0.07410656553796202,0.04940437702530802,0.5,active
L_1434694965_1434694972,1434694965,1434694972,0.4,0.03519760562158511,0.021118563372951066,0.014079042248634044,0.5,active
L_1434694969_1434694977,1434694969,1434694977,0.4,0.114381821661783,0.06862909299706979,0.0457527286647132,0.5,active
L_1434694972_1434694977,1434694972,1434694977,0.4,0.0099777296005128,0.00598663776030768,0.00399109184020512,0.5,active
L_1434694972_1434694986,1434694972,1434694986,0.4,0.08970686940304794,0.05382412164182876,0.03588274776121918,0.5,active
L_1434694975_1434694987,1434694975,1434694987,20.0,0.1285293609449122,0.03213234023622805,0.04498527633071927,25.0,active
L_1434694977_1434694985,1434694977,1434694985,0.4,0.018053170028266615,0.010831902016959969,0.007221268011306646,0.5,active
L_1434694985_1434694987,1434694985,1434694987,0.4,0.012134353305002187,0.007280611983001312,0.004853741322000876,0.5,active
L_1434694985_1434695002,1434694985,1434695002,0.4,0.10487371503064646,0.06292422901838787,0.04194948601225859,0.5,active
L_1434694987_1434694999,1434694987,1434694999,0.4,0.01430953809767536,0.008585722858605215,0.005723815239070144,0.5,active
L_1434694989_1434694992,1434694989,1434694992,0.4,0.024631785221136814,0.014779071132682087,0.009852714088454726,0.5,active
L_1434694992_1434695006,1434694992,1434695006,0.4,0.026633634326125553,0.015980180595675332,0.010653453730450221,0.5,active
L_1434694992_1434695005,1434694992,1434695005,0.4,0.061596444158004596,0.03695786649480275,0.02463857766320184,0.5,active
L_1434694999_1434695005,1434694999,1434695005,0.4,0.013326592207567241,0.007995955324540345,0.005330636883026897,0.5,active
L_1434694999_1434695015,1434694999,1434695015,0.4,0.10451675317343623,0.06271005190406173,0.0418067012693745,0.5,active
L_1434695005_1434695017,1434695005,1434695017,0.4,0.021473564655985437,0.012884138793591262,0.008589425862394175,0.5,active
L_1434695017_1434695024,1434695017,1434695024,0.4,0.09547692165850695,0.057286152995104166,0.038190768663402784,0.5,active
L_1434695017_1434695028,1434695017,1434695028,0.4,0.14974467755522283,0.08984680653313369,0.059897871022089134,0.5,active
L_1434988340_9921085559,1434988340,9921085559,0.4,0.03271031581571738,0.019626189489430425,0.013084126326286952,0.5,active
L_1434988341_9921085611,1434988341,9921085611,0.4,0.018725586996422613,0.011235352197853567,0.007490234798569046,0.5,active
L_1434988341_9921132248,1434988341,9921132248,0.4,0.09917615602238226,0.059505693613429354,0.03967046240895291,0.5,active
L_1434988342_9921085611,1434988342,9921085611,0.4,0.12023130445017713,0.07213878267010627,0.048092521780070854,0.5,active
L_1434988349_1434988365,1434988349,1434988365,0.4,0.017390028042971652,0.010434016825782991,0.006956011217188661,0.5,active
L_1434988365_1434988382,1434988365,1434988382,0.4,0.01061546794470581,0.0063692807668234855,0.0042461871778823245,0.5,active
L_1434988370_1434988385,1434988370,1434988385,0.4,0.010492153269538293,0.006295291961722976,0.004196861307815317,0.5,active
L_1434988373_1434988386,1434988373,1434988386,0.4,0.010379327582387365,0.006227596549432419,0.004151731032954946,0.5,active
L_1434988382_9921085818,1434988382,9921085818,0.4,0.0217090411710338,0.01302542470262028,0.00868361646841352,0.5,active
L_1434988382_1434988385,1434988382,1434988385,0.4,0.08196998755719795,0.04918199253431877,0.03278799502287918,0.5,active
L_1434988385_1434988386,1434988385,1434988386,0.4,0.05796032865003115,0.03477619719001869,0.023184131460012462,0.5,active
L_1434988419_9921085819,1434988419,9921085819,0.4,0.01718993198435711,0.010313959190614265,0.006875972793742843,0.5,active
L_1434988427_9921132527,1434988427,9921132527,0.4,0.015767926640090534,0.00946075598405432,0.006307170656036214,0.5,active
L_1434988427_9921132536,1434988427,9921132536,0.4,0.020803938466725125,0.012482363080035074,0.008321575386690051,0.5,active
L_1434988434_1434988464,1434988434,1434988464,0.4,0.013065217693928098,0.007839130616356858,0.005226087077571239,0.5,active
L_1434988442_1434988459,1434988442,1434988459,0.4,0.013444187078879623,0.008066512247327774,0.00537767483155185,0.5,active
L_1434988442_1434988461,1434988442,1434988461,0.4,0.014035319143446915,0.008421191486068149,0.005614127657378766,0.5,active
L_1434988443_1434988464,1434988443,1434988464,0.4,0.013775484191510362,0.008265290514906216,0.005510193676604145,0.5,active
L_1434988443_1657708492,1434988443,1657708492,0.4,0.04259875542706147,0.025559253256236883,0.01703950217082459,0.5,active
L_1434988459_1434988476,1434988459,1434988476,0.4,0.012069864519336851,0.0072419187116021105,0.00482794580773474,0.5,active
L_1434988459_1657708490,1434988459,1657708490,0.4,0.03596065783714303,0.021576394702285815,0.014384263134857212,0.5,active
L_1434988461_1657732057,1434988461,1657732057,0.4,0.10375952404843641,0.062255714429061845,0.04150380961937457,0.5,active
L_1434988489_1434988499,1434988489,1434988499,0.4,0.012942695940046078,0.0077656175640276465,0.0051770783760184316,0.5,active
L_1434988489_9921132421,1434988489,9921132421,0.4,0.03029368541329791,0.018176211247978746,0.012117474165319164,0.5,active
L_1434988490_1434988499,1434988490,1434988499,0.4,0.012118603502894133,0.00727116210173648,0.004847441401157653,0.5,active
L_1434988504_1434988511,1434988504,1434988511,0.4,0.012576432567883308,0.0075458595407299845,0.005030573027153324,0.5,active
L_1434988511_1434988523,1434988511,1434988523,0.4,0.010846605951827154,0.006507963571096292,0.004338642380730862,0.5,active
L_1434988513_1434988523,1434988513,1434988523,0.4,0.010805339276995255,0.006483203566197153,0.004322135710798102,0.5,active
L_1434988513_1657708491,1434988513,1657708491,0.4,0.042964397088391254,0.025778638253034752,0.0171857588353565,0.5,active
L_1434988525_1434988538,1434988525,1434988538,0.4,0.010928350425574796,0.0065570102553448775,0.004371340170229918,0.5,active
L_1434988536_1434988550,1434988536,1434988550,0.4,0.010909849803479251,0.0065459098820875505,0.004363939921391701,0.5,active
L_1434988536_1657708483,1434988536,1657708483,0.4,0.03600391737552746,0.021602350425316476,0.014401566950210984,0.5,active
L_1434988538_1434988550,1434988538,1434988550,0.4,0.010669029569617447,0.006401417741770468,0.004267611827846979,0.5,active
L_1435304122_1435304124,1435304122,1435304124,0.4,0.055361412586387326,0.03321684755183239,0.022144565034554933,0.5,active
L_1435304124_6943520426,1435304124,6943520426,0.4,0.02731896895483407,0.01639138137290044,0.010927587581933629,0.5,active
L_1435304124_6943520428,1435304124,6943520428,0.4,0.0313683163029577,0.01882098978177462,0.01254732652118308,0.5,active
L_1436595466_1436595469,1436595466,1436595469,0.4,0.030826869151006436,0.01849612149060386,0.012330747660402576,0.5,active
L_1436595467_1436595468,1436595467,1436595468,0.4,0.011136102828834647,0.006681661697300788,0.004454441131533859,0.5,active
L_1436595469_1436595473,1436595469,1436595473,0.4,0.026844253672052926,0.016106552203231754,0.010737701468821172,0.5,active
L_1436595470_1436595477,1436595470,1436595477,0.4,0.00580546751587885,0.0034832805095273097,0.0023221870063515402,0.5,active
L_1436595473_7181196340,1436595473,7181196340,0.4,0.004492568805741269,0.0026955412834447612,0.0017970275222965076,0.5,active
L_1436595473_1436595480,1436595473,1436595480,0.4,0.01843844950988839,0.011063069705933034,0.007375379803955357,0.5,active
L_1436595477_7181196339,1436595477,7181196339,0.4,0.0017751390127813365,0.0010650834076688018,0.0007100556051125346,0.5,active
L_1436595477_7181196340,1436595477,7181196340,0.4,0.01613626040449561,0.009681756242697365,0.006454504161798245,0.5,active
L_1436595480_1436595485,1436595480,1436595485,0.4,0.010061190031007158,0.006036714018604295,0.004024476012402863,0.5,active
L_1436595495_3673546329,1436595495,3673546329,0.4,0.006194117068749092,0.0037164702412494552,0.002477646827499637,0.5,active
L_1436595496_3673546330,1436595496,3673546330,0.4,0.0031933360331554868,0.001916001619893292,0.0012773344132621948,0.5,active
L_1436595503_1436595509,1436595503,1436595509,0.4,0.006571509750543956,0.003942905850326374,0.0026286039002175825,0.5,active
L_1436595503_3673546329,1436595503,3673546329,0.4,0.006988603240752056,0.004193161944451233,0.0027954412963008225,0.5,active
L_1436595504_3673546330,1436595504,3673546330,0.4,0.006381347285317029,0.003828808371190217,0.0025525389141268116,0.5,active
L_1436595504_1436595509,1436595504,1436595509,0.4,0.008227485435740632,0.0049364912614443795,0.003290994174296253,0.5,active
L_1467595862_1629588315,1467595862,1629588315,20.0,0.5695610229158897,0.14239025572897243,0.1993463580205614,25.0,active
L_1618159530_1618159532,1618159530,1618159532,20.0,0.08742939998802643,0.021857349997006607,0.030600289995809247,25.0,active
L_1618159530_1618159543,1618159530,1618159543,20.0,0.5202735827358337,0.13006839568395842,0.18209575395754177,25.0,active
L_1618159543_1629645579,1618159543,1629645579,20.0,0.32442647705669125,0.08110661926417281,0.11354926696984192,25.0,active
L_1618159543_1618159562,1618159543,1618159562,20.0,0.726359022378861,0.18158975559471524,0.2542256578326013,25.0,active
L_1618159562_1618159564,1618159562,1618159564,20.0,0.026445498029861333,0.006611374507465333,0.009255924310451465,25.0,active
L_1618159562_1618159565,1618159562,1618159565,20.0,0.042976610382685285,0.010744152595671321,0.015041813633939848,25.0,active
L_1618159562_1618159563,1618159562,1618159563,20.0,0.09251289051693047,0.023128222629232618,0.03237951168092566,25.0,active
L_1618159563_1629667809,1618159563,1629667809,20.0,0.2587109113837306,0.06467772784593265,0.0905488189843057,25.0,active
L_1618159563_4566073883,1618159563,4566073883,20.0,0.9018930938244807,0.22547327345612017,0.31566258283856824,25.0,active
L_1618176633_1618176639,1618176633,1618176639,20.0,0.1589525371807039,0.039738134295175975,0.05563338801324636,25.0,active
L_1618176633_1618176661,1618176633,1618176661,20.0,0.22317895361780113,0.05579473840445028,0.07811263376623039,25.0,active
L_1618176639_1628939583,1618176639,1628939583,20.0,0.035097237813279544,0.008774309453319886,0.012284033234647839,25.0,active
L_1628844567_6447319434,1628844567,6447319434,20.0,0.4896635946932551,0.12241589867331377,0.17138225814263927,25.0,active
L_1628844567_1628844616,1628844567,1628844616,20.0,0.85087751645581,0.2127193791139525,0.29780713075953347,25.0,active
L_1628844616_1629668128,1628844616,1629668128,20.0,0.4092243470190125,0.10230608675475313,0.14322852145665438,25.0,active
L_1628867750_1628867753,1628867750,1628867753,20.0,0.09875847319183333,0.02468961829795833,0.03456546561714166,25.0,active
L_1628867753_1628867757,1628867753,1628867757,20.0,0.04493333738514621,0.011233334346286553,0.015726668084801172,25.0,active
L_1628867753_1628867769,1628867753,1628867769,20.0,0.24147305162576183,0.060368262906440456,0.08451556806901664,25.0,active
